iyear,country_txt,latitude,longitude,nkill
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,1
1992,Turkey,41.106178,28.689863,21
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,2
1992,Turkey,41.106178,28.689863,4
1992,Turkey,41.106178,28.689863,1
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,0
1992,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,2
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,2
1994,Turkey,41.106178,28.689863,2
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,2
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,5
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,3
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,3
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,2
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,0
1994,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,2
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,2
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,3
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,2
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,2
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,2
1995,Turkey,41.106178,28.689863,1
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,0
1995,Turkey,41.106178,28.689863,1
1996,Turkey,41.106178,28.689863,3
1996,Turkey,41.106178,28.689863,1
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,1
1996,Turkey,41.106178,28.689863,5
1996,Turkey,41.106178,28.689863,1
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,4
1996,Turkey,41.106178,28.689863,1
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1996,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,1
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,0
1997,Turkey,41.106178,28.689863,1
1997,Turkey,41.106178,28.689863,0
1998,Turkey,41.106178,28.689863,0
1998,Turkey,41.106178,28.689863,0
1998,Turkey,41.106178,28.689863,1
1998,Turkey,41.106178,28.689863,0
1998,Turkey,41.106178,28.689863,0
1998,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,13
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,1
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
1999,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,1
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,1
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,0
2000,Turkey,41.106178,28.689863,2
2000,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,3
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,1
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,3
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,1
2001,Turkey,41.106178,28.689863,3
2001,Turkey,41.106178,28.689863,0
2001,Turkey,41.106178,28.689863,0
2002,Turkey,41.106178,28.689863,0
2002,Turkey,41.106178,28.689863,0
2002,Turkey,41.106178,28.689863,0
2002,Turkey,41.106178,28.689863,0
2002,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,0
2003,Turkey,41.106178,28.689863,11
2003,Turkey,41.106178,28.689863,11
2003,Turkey,41.106178,28.689863,16
2003,Turkey,41.106178,28.689863,16
2004,Turkey,41.106178,28.689863,2
2004,Turkey,41.106178,28.689863,0
2004,Turkey,41.106178,28.689863,0
2004,Turkey,41.106178,28.689863,0
2004,Turkey,41.106178,28.689863,4
2004,Turkey,41.106178,28.689863,0
2004,Turkey,41.106178,28.689863,1
2004,Turkey,41.106178,28.689863,0
2004,Turkey,41.106178,28.689863,0
2005,Turkey,41.106178,28.689863,0
2005,Turkey,41.106178,28.689863,0
2005,Turkey,41.106178,28.689863,2
2005,Turkey,41.106178,28.689863,0
2005,Turkey,41.106178,28.689863,1
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,1
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,3
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2006,Turkey,41.106178,28.689863,0
2007,Turkey,41.106178,28.689863,0
2007,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,6
2008,Turkey,41.106178,28.689863,17
2008,Turkey,41.106178,28.689863,0
2008,Turkey,41.106178,28.689863,0
2009,Turkey,41.106178,28.689863,3
2009,Turkey,41.106178,28.689863,0
2009,Turkey,41.106178,28.689863,1
2009,Turkey,41.106178,28.689863,0
2010,Turkey,41.106178,28.689863,0
2010,Turkey,41.106178,28.689863,0
2010,Turkey,41.106178,28.689863,0
2010,Turkey,41.106178,28.689863,0
2010,Turkey,41.106178,28.689863,0
2011,Turkey,41.106178,28.689863,0
2011,Turkey,41.106178,28.689863,0
2011,Turkey,41.106178,28.689863,0
2011,Turkey,41.106178,28.689863,0
2011,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,1
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,1
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,1
2012,Turkey,41.106178,28.689863,1
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,0
2012,Turkey,41.106178,28.689863,1
2013,Turkey,41.106178,28.689863,0
2013,Turkey,41.106178,28.689863,0
2013,Turkey,41.106178,28.689863,0
2013,Turkey,41.106178,28.689863,0
2014,Turkey,41.106178,28.689863,1
2014,Turkey,41.106178,28.689863,0
2014,Turkey,41.106178,28.689863,0
2014,Turkey,41.106178,28.689863,0
2014,Turkey,41.106178,28.689863,3
2014,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,2
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,1
2015,Turkey,41.106178,28.689863,3
2015,Turkey,41.106178,28.689863,1
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,1
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,1
2015,Turkey,41.106178,28.689863,3
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,0
2015,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,13
2016,Turkey,41.106178,28.689863,2
2016,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,2
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,5
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,13
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,48
2016,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,1
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,0
2016,Turkey,41.106178,28.689863,23
2016,Turkey,41.106178,28.689863,24
2017,Turkey,41.106178,28.689863,39
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,2
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
2017,Turkey,41.106178,28.689863,0
1979,Turkey,37.618455,28.842265,4
2012,Turkey,41.125489,28.871312,2
1995,Turkey,41.187199,28.88391,0
2016,Turkey,41.038457,28.97006,0
1989,Turkey,41.008362,28.972899,4
2000,Turkey,41.00527,28.97696,0
2012,Turkey,41.00527,28.97696,0
2016,Turkey,41.045911,29.034478,2
1991,Turkey,40.188627,29.06085,0
1991,Turkey,40.188627,29.06085,0
1991,Turkey,40.188627,29.06085,0
1992,Turkey,40.188627,29.06085,2
1992,Turkey,40.188627,29.06085,1
1999,Turkey,40.188627,29.06085,0
2015,Turkey,40.188528,29.060964,3
2016,Turkey,40.183988,29.061777,1
2016,Turkey,41.091526,29.061812,0
1979,Turkey,40.183283,29.067141,1
1977,Turkey,40.183128,29.067344,0
2012,Turkey,41.0303,29.1065,0
1989,Turkey,37.51163,29.166824,1
2015,Turkey,40.217894,29.19372,0
1994,Turkey,40.06915,29.23034,1
1992,Turkey,40.894603,29.352758,7
1994,Turkey,40.894603,29.352758,5
2003,Turkey,40.535556,29.353611,4
2016,Turkey,40.901355,29.356975,1
2011,Turkey,40.898307,29.360361,0
1980,Turkey,38.684077,29.41423,0
1996,Turkey,40.802277,29.440664,1
2005,Turkey,40.932624,29.53358,0
1977,Turkey,40.691492,29.618381,0
1995,Turkey,40.664045,29.854638,6
1991,Turkey,40.766944,29.916944,0
1994,Turkey,40.766944,29.916944,2
2007,Turkey,40.766944,29.916944,0
2011,Turkey,40.766944,29.916944,1
1987,Turkey,36.95121,30.059764,1
1992,Turkey,38.956481,30.120482,5
1979,Turkey,37.724208,30.286547,1
1994,Turkey,40.786723,30.40223,0
1994,Turkey,40.786723,30.40223,0
1988,Turkey,40.397658,30.490611,11
2003,Turkey,39.776667,30.520556,0
2000,Turkey,37.762545,30.554892,0
2011,Turkey,36.602598,30.561011,0
2016,Turkey,36.799721,30.578428,0
2016,Turkey,36.799721,30.578428,0
2016,Turkey,36.867311,30.628045,1
1979,Turkey,36.886788,30.706222,1
1992,Turkey,36.886788,30.706222,3
1995,Turkey,36.886788,30.706222,0
2005,Turkey,36.886788,30.706222,0
2005,Turkey,36.886788,30.706222,0
2006,Turkey,36.886788,30.706222,4
2006,Turkey,36.886788,30.706222,3
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,1
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.885077,30.706351,0
1977,Turkey,36.896891,30.713323,0
2016,Turkey,36.896891,30.713323,0
2016,Turkey,36.90261,30.759718,0
1995,Turkey,36.682879,31.683046,1
1990,Turkey,37.187815,31.68479,6
1987,Turkey,37.291152,31.768963,0
1989,Turkey,39.355049,31.774855,4
1992,Turkey,41.452733,31.791866,1
