"","region_txt","date","sum"
"3094","South Asia",1995-01-01 11:00:00,61
"3095","South Asia",1995-02-01 11:00:00,183
"3096","South Asia",1995-03-01 11:00:00,144
"3097","South Asia",1995-04-01 10:00:00,203
"3098","South Asia",1995-05-01 10:00:00,214
"3099","South Asia",1995-06-01 10:00:00,169
"3100","South Asia",1995-07-01 10:00:00,171
"3101","South Asia",1995-08-01 10:00:00,169
"3102","South Asia",1995-09-01 10:00:00,105
"3103","South Asia",1995-10-01 10:00:00,302
"3104","South Asia",1995-11-01 11:00:00,140
"3105","South Asia",1995-12-01 11:00:00,272
"3106","South Asia",1996-01-01 11:00:00,268
"3107","South Asia",1996-02-01 11:00:00,100
"3108","South Asia",1996-03-01 11:00:00,122
"3109","South Asia",1996-04-01 10:00:00,154
"3110","South Asia",1996-05-01 10:00:00,225
"3111","South Asia",1996-06-01 10:00:00,122
"3112","South Asia",1996-07-01 10:00:00,236
"3113","South Asia",1996-08-01 10:00:00,104
"3114","South Asia",1996-09-01 10:00:00,281
"3115","South Asia",1996-10-01 10:00:00,114
"3116","South Asia",1996-11-01 11:00:00,53
"3117","South Asia",1996-12-01 11:00:00,166
"3118","South Asia",1997-01-01 11:00:00,177
"3119","South Asia",1997-02-01 11:00:00,112
"3120","South Asia",1997-03-01 11:00:00,172
"3121","South Asia",1997-04-01 10:00:00,108
"3122","South Asia",1997-05-01 10:00:00,83
"3123","South Asia",1997-06-01 10:00:00,240
"3124","South Asia",1997-07-01 10:00:00,184
"3125","South Asia",1997-08-01 10:00:00,144
"3126","South Asia",1997-09-01 10:00:00,107
"3127","South Asia",1997-10-01 10:00:00,216
"3128","South Asia",1997-11-01 11:00:00,112
"3129","South Asia",1997-12-01 11:00:00,160
"3130","South Asia",1998-01-01 11:00:00,117
"3131","South Asia",1998-02-01 11:00:00,523
"3132","South Asia",1998-03-01 11:00:00,118
"3133","South Asia",1998-04-01 10:00:00,51
"3134","South Asia",1998-05-01 10:00:00,15
"3135","South Asia",1998-06-01 10:00:00,74
"3136","South Asia",1998-07-01 10:00:00,70
"3137","South Asia",1998-08-01 10:00:00,93
"3138","South Asia",1998-09-01 10:00:00,38
"3139","South Asia",1998-10-01 10:00:00,94
"3140","South Asia",1998-11-01 11:00:00,23
"3141","South Asia",1998-12-01 11:00:00,21
"3142","South Asia",1999-01-01 11:00:00,49
"3143","South Asia",1999-02-01 11:00:00,27
"3144","South Asia",1999-03-01 11:00:00,101
"3145","South Asia",1999-04-01 10:00:00,63
"3146","South Asia",1999-05-01 10:00:00,57
"3147","South Asia",1999-06-01 10:00:00,67
"3148","South Asia",1999-07-01 10:00:00,108
"3149","South Asia",1999-08-01 10:00:00,81
"3150","South Asia",1999-09-01 10:00:00,92
"3151","South Asia",1999-10-01 10:00:00,78
"3152","South Asia",1999-11-01 11:00:00,117
"3153","South Asia",1999-12-01 11:00:00,60
"3154","South Asia",2000-01-01 11:00:00,172
"3155","South Asia",2000-02-01 11:00:00,96
"3156","South Asia",2000-03-01 11:00:00,134
"3157","South Asia",2000-04-01 10:00:00,41
"3158","South Asia",2000-05-01 10:00:00,104
"3159","South Asia",2000-06-01 10:00:00,160
"3160","South Asia",2000-07-01 10:00:00,80
"3161","South Asia",2000-08-01 10:00:00,105
"3162","South Asia",2000-09-01 11:00:00,192
"3163","South Asia",2000-10-01 11:00:00,111
"3164","South Asia",2000-11-01 11:00:00,95
"3165","South Asia",2000-12-01 11:00:00,88
"3166","South Asia",2001-01-01 11:00:00,210
"3167","South Asia",2001-02-01 11:00:00,57
"3168","South Asia",2001-03-01 11:00:00,90
"3169","South Asia",2001-04-01 10:00:00,159
"3170","South Asia",2001-05-01 10:00:00,57
"3171","South Asia",2001-06-01 10:00:00,75
"3172","South Asia",2001-07-01 10:00:00,60
"3173","South Asia",2001-08-01 10:00:00,228
"3174","South Asia",2001-09-01 10:00:00,109
"3175","South Asia",2001-10-01 10:00:00,100
"3176","South Asia",2001-11-01 11:00:00,140
"3177","South Asia",2001-12-01 11:00:00,82
"3178","South Asia",2002-01-01 11:00:00,73
"3179","South Asia",2002-02-01 11:00:00,173
"3180","South Asia",2002-03-01 11:00:00,40
"3181","South Asia",2002-04-01 10:00:00,240
"3182","South Asia",2002-05-01 10:00:00,220
"3183","South Asia",2002-06-01 10:00:00,58
"3184","South Asia",2002-07-01 10:00:00,94
"3185","South Asia",2002-08-01 10:00:00,102
"3186","South Asia",2002-09-01 10:00:00,100
"3187","South Asia",2002-10-01 10:00:00,39
"3188","South Asia",2002-11-01 11:00:00,87
"3189","South Asia",2002-12-01 11:00:00,62
"3190","South Asia",2003-01-01 11:00:00,121
"3191","South Asia",2003-02-01 11:00:00,60
"3192","South Asia",2003-03-01 11:00:00,107
"3193","South Asia",2003-04-01 10:00:00,38
"3194","South Asia",2003-05-01 10:00:00,56
"3195","South Asia",2003-06-01 10:00:00,49
"3196","South Asia",2003-07-01 10:00:00,124
"3197","South Asia",2003-08-01 10:00:00,78
"3198","South Asia",2003-09-01 10:00:00,83
"3199","South Asia",2003-10-01 10:00:00,14
"3200","South Asia",2003-11-01 11:00:00,53
"3201","South Asia",2003-12-01 11:00:00,19
"3202","South Asia",2004-01-01 11:00:00,85
"3203","South Asia",2004-02-01 11:00:00,35
"3204","South Asia",2004-03-01 11:00:00,648
"3205","South Asia",2004-04-01 10:00:00,102
"3206","South Asia",2004-05-01 10:00:00,80
"3207","South Asia",2004-06-01 10:00:00,227
"3208","South Asia",2004-07-01 10:00:00,76
"3209","South Asia",2004-08-01 10:00:00,96
"3210","South Asia",2004-09-01 10:00:00,18
"3211","South Asia",2004-10-01 10:00:00,186
"3212","South Asia",2004-11-01 11:00:00,17
"3213","South Asia",2004-12-01 11:00:00,46
"3214","South Asia",2005-01-01 11:00:00,82
"3215","South Asia",2005-02-01 11:00:00,39
"3216","South Asia",2005-03-01 11:00:00,87
"3217","South Asia",2005-04-01 10:00:00,85
"3218","South Asia",2005-05-01 10:00:00,155
"3219","South Asia",2005-06-01 10:00:00,171
"3220","South Asia",2005-07-01 10:00:00,157
"3221","South Asia",2005-08-01 10:00:00,77
"3222","South Asia",2005-09-01 10:00:00,125
"3223","South Asia",2005-10-01 10:00:00,221
"3224","South Asia",2005-11-01 11:00:00,73
"3225","South Asia",2005-12-01 11:00:00,93
"3226","South Asia",2006-01-01 11:00:00,141
"3227","South Asia",2006-02-01 11:00:00,239
"3228","South Asia",2006-03-01 11:00:00,145
"3229","South Asia",2006-04-01 11:00:00,353
"3230","South Asia",2006-05-01 10:00:00,188
"3231","South Asia",2006-06-01 10:00:00,273
"3232","South Asia",2006-07-01 10:00:00,365
"3233","South Asia",2006-08-01 10:00:00,493
"3234","South Asia",2006-09-01 10:00:00,178
"3235","South Asia",2006-10-01 10:00:00,271
"3236","South Asia",2006-11-01 11:00:00,164
"3237","South Asia",2006-12-01 11:00:00,127
"3238","South Asia",2007-01-01 11:00:00,177
"3239","South Asia",2007-02-01 11:00:00,192
"3240","South Asia",2007-03-01 11:00:00,137
"3241","South Asia",2007-04-01 10:00:00,248
"3242","South Asia",2007-05-01 10:00:00,178
"3243","South Asia",2007-06-01 10:00:00,315
"3244","South Asia",2007-07-01 10:00:00,552
"3245","South Asia",2007-08-01 10:00:00,291
"3246","South Asia",2007-09-01 10:00:00,264
"3247","South Asia",2007-10-01 10:00:00,376
"3248","South Asia",2007-11-01 11:00:00,620
"3249","South Asia",2007-12-01 11:00:00,336
"3250","South Asia",2008-01-01 11:00:00,335
"3251","South Asia",2008-02-01 11:00:00,378
"3252","South Asia",2008-03-01 11:00:00,266
"3253","South Asia",2008-04-01 11:00:00,247
"3254","South Asia",2008-05-01 10:00:00,244
"3255","South Asia",2008-06-01 10:00:00,222
"3256","South Asia",2008-07-01 10:00:00,332
"3257","South Asia",2008-08-01 10:00:00,249
"3258","South Asia",2008-09-01 10:00:00,191
"3259","South Asia",2008-10-01 10:00:00,314
"3260","South Asia",2008-11-01 11:00:00,447
"3261","South Asia",2008-12-01 11:00:00,292
"3262","South Asia",2009-01-01 11:00:00,184
"3263","South Asia",2009-02-01 11:00:00,206
"3264","South Asia",2009-03-01 11:00:00,271
"3265","South Asia",2009-04-01 11:00:00,314
"3266","South Asia",2009-05-01 10:00:00,394
"3267","South Asia",2009-06-01 10:00:00,338
"3268","South Asia",2009-07-01 10:00:00,302
"3269","South Asia",2009-08-01 10:00:00,383
"3270","South Asia",2009-09-01 10:00:00,251
"3271","South Asia",2009-10-01 10:00:00,399
"3272","South Asia",2009-11-01 11:00:00,224
"3273","South Asia",2009-12-01 11:00:00,299
"3274","South Asia",2010-01-01 11:00:00,271
"3275","South Asia",2010-02-01 11:00:00,337
"3276","South Asia",2010-03-01 11:00:00,260
"3277","South Asia",2010-04-01 11:00:00,320
"3278","South Asia",2010-05-01 10:00:00,460
"3279","South Asia",2010-06-01 10:00:00,243
"3280","South Asia",2010-07-01 10:00:00,353
"3281","South Asia",2010-08-01 10:00:00,335
"3282","South Asia",2010-09-01 10:00:00,309
"3283","South Asia",2010-10-01 10:00:00,251
"3284","South Asia",2010-11-01 11:00:00,270
"3285","South Asia",2010-12-01 11:00:00,286
"3286","South Asia",2011-01-01 11:00:00,223
"3287","South Asia",2011-02-01 11:00:00,218
"3288","South Asia",2011-03-01 11:00:00,339
"3289","South Asia",2011-04-01 11:00:00,297
"3290","South Asia",2011-05-01 10:00:00,461
"3291","South Asia",2011-06-01 10:00:00,322
"3292","South Asia",2011-07-01 10:00:00,319
"3293","South Asia",2011-08-01 10:00:00,281
"3294","South Asia",2011-09-01 10:00:00,360
"3295","South Asia",2011-10-01 10:00:00,229
"3296","South Asia",2011-11-01 11:00:00,374
"3297","South Asia",2011-12-01 11:00:00,302
"3298","South Asia",2012-01-01 11:00:00,567
"3299","South Asia",2012-02-01 11:00:00,464
"3300","South Asia",2012-03-01 11:00:00,582
"3301","South Asia",2012-04-01 10:00:00,487
"3302","South Asia",2012-05-01 10:00:00,589
"3303","South Asia",2012-06-01 10:00:00,780
"3304","South Asia",2012-07-01 10:00:00,680
"3305","South Asia",2012-08-01 10:00:00,628
"3306","South Asia",2012-09-01 10:00:00,461
"3307","South Asia",2012-10-01 10:00:00,570
"3308","South Asia",2012-11-01 11:00:00,393
"3309","South Asia",2012-12-01 11:00:00,385
"3310","South Asia",2013-01-01 11:00:00,507
"3311","South Asia",2013-02-01 11:00:00,418
"3312","South Asia",2013-03-01 11:00:00,509
"3313","South Asia",2013-04-01 11:00:00,606
"3314","South Asia",2013-05-01 10:00:00,803
"3315","South Asia",2013-06-01 10:00:00,724
"3316","South Asia",2013-07-01 10:00:00,704
"3317","South Asia",2013-08-01 10:00:00,810
"3318","South Asia",2013-09-01 10:00:00,694
"3319","South Asia",2013-10-01 10:00:00,483
"3320","South Asia",2013-11-01 11:00:00,388
"3321","South Asia",2013-12-01 11:00:00,424
"3322","South Asia",2014-01-01 11:00:00,628
"3323","South Asia",2014-02-01 11:00:00,458
"3324","South Asia",2014-03-01 11:00:00,543
"3325","South Asia",2014-04-01 11:00:00,594
"3326","South Asia",2014-05-01 10:00:00,756
"3327","South Asia",2014-06-01 10:00:00,755
"3328","South Asia",2014-07-01 10:00:00,1024
"3329","South Asia",2014-08-01 10:00:00,759
"3330","South Asia",2014-09-01 10:00:00,817
"3331","South Asia",2014-10-01 10:00:00,501
"3332","South Asia",2014-11-01 11:00:00,686
"3333","South Asia",2014-12-01 11:00:00,837
"3334","South Asia",2015-01-01 11:00:00,514
"3335","South Asia",2015-02-01 11:00:00,364
"3336","South Asia",2015-03-01 11:00:00,456
"3337","South Asia",2015-04-01 11:00:00,724
"3338","South Asia",2015-05-01 10:00:00,1047
"3339","South Asia",2015-06-01 10:00:00,876
"3340","South Asia",2015-07-01 10:00:00,709
"3341","South Asia",2015-08-01 10:00:00,684
"3342","South Asia",2015-09-01 10:00:00,1030
"3343","South Asia",2015-10-01 10:00:00,960
"3344","South Asia",2015-11-01 11:00:00,377
"3345","South Asia",2015-12-01 11:00:00,559
"3346","South Asia",2016-01-01 11:00:00,455
"3347","South Asia",2016-02-01 11:00:00,471
"3348","South Asia",2016-03-01 11:00:00,630
"3349","South Asia",2016-04-01 11:00:00,746
"3350","South Asia",2016-05-01 10:00:00,610
"3351","South Asia",2016-06-01 10:00:00,717
"3352","South Asia",2016-07-01 10:00:00,773
"3353","South Asia",2016-08-01 10:00:00,727
"3354","South Asia",2016-09-01 10:00:00,849
"3355","South Asia",2016-10-01 10:00:00,1025
"3356","South Asia",2016-11-01 11:00:00,452
"3357","South Asia",2016-12-01 11:00:00,348
"3358","South Asia",2017-01-01 11:00:00,466
"3359","South Asia",2017-02-01 11:00:00,615
"3360","South Asia",2017-03-01 11:00:00,545
"3361","South Asia",2017-04-01 11:00:00,638
"3362","South Asia",2017-05-01 10:00:00,916
"3363","South Asia",2017-06-01 10:00:00,577
"3364","South Asia",2017-07-01 10:00:00,785
"3365","South Asia",2017-08-01 10:00:00,851
"3366","South Asia",2017-09-01 10:00:00,492
"3367","South Asia",2017-10-01 11:00:00,764
"3368","South Asia",2017-11-01 11:00:00,485
"3369","South Asia",2017-12-01 11:00:00,530
"3370","Southeast Asia",1970-01-01 10:00:00,1
"3371","Southeast Asia",1970-03-01 10:00:00,1
"3372","Southeast Asia",1970-04-01 10:00:00,38
"3373","Southeast Asia",1970-06-01 10:00:00,1
"3374","Southeast Asia",1970-11-01 10:00:00,0
"3375","Southeast Asia",1971-02-01 10:00:00,0
"3376","Southeast Asia",1971-03-01 10:00:00,0
"3377","Southeast Asia",1971-09-01 10:00:00,2
"3378","Southeast Asia",1972-03-01 10:00:00,1
"3379","Southeast Asia",1972-06-01 10:00:00,82
"3380","Southeast Asia",1972-07-01 10:00:00,0
"3381","Southeast Asia",1972-08-01 10:00:00,0
"3382","Southeast Asia",1972-09-01 10:00:00,1
"3383","Southeast Asia",1972-12-01 11:00:00,0
"3384","Southeast Asia",1973-04-01 10:00:00,0
"3385","Southeast Asia",1973-10-01 10:00:00,0
"3386","Southeast Asia",1974-01-01 11:00:00,0
"3387","Southeast Asia",1974-04-01 10:00:00,5
"3388","Southeast Asia",1975-06-01 10:00:00,1
"3389","Southeast Asia",1975-07-01 10:00:00,0
"3390","Southeast Asia",1975-08-01 10:00:00,0
"3391","Southeast Asia",1975-09-01 10:00:00,0
"3392","Southeast Asia",1975-11-01 11:00:00,0
"3393","Southeast Asia",1976-02-01 11:00:00,8
"3394","Southeast Asia",1976-04-01 10:00:00,0
"3395","Southeast Asia",1976-05-01 10:00:00,29
"3396","Southeast Asia",1976-06-01 10:00:00,10
"3397","Southeast Asia",1976-07-01 10:00:00,0
"3398","Southeast Asia",1976-11-01 11:00:00,0
"3399","Southeast Asia",1977-06-01 10:00:00,0
"3400","Southeast Asia",1977-08-01 10:00:00,0
"3401","Southeast Asia",1977-09-01 10:00:00,1
"3402","Southeast Asia",1977-11-01 11:00:00,1
"3403","Southeast Asia",1977-12-01 11:00:00,100
"3404","Southeast Asia",1978-01-01 11:00:00,6
"3405","Southeast Asia",1978-02-01 11:00:00,0
"3406","Southeast Asia",1978-04-01 10:00:00,47
"3407","Southeast Asia",1978-05-01 10:00:00,0
"3408","Southeast Asia",1978-08-01 10:00:00,17
"3409","Southeast Asia",1978-09-01 10:00:00,52
"3410","Southeast Asia",1978-10-01 10:00:00,14
"3411","Southeast Asia",1978-11-01 11:00:00,17
"3412","Southeast Asia",1978-12-01 11:00:00,5
"3413","Southeast Asia",1979-01-01 11:00:00,69
"3414","Southeast Asia",1979-02-01 11:00:00,36
"3415","Southeast Asia",1979-03-01 11:00:00,33
"3416","Southeast Asia",1979-04-01 10:00:00,13
"3417","Southeast Asia",1979-05-01 10:00:00,49
"3418","Southeast Asia",1979-06-01 10:00:00,30
"3419","Southeast Asia",1979-07-01 10:00:00,19
"3420","Southeast Asia",1979-09-01 10:00:00,0
"3421","Southeast Asia",1979-10-01 10:00:00,5
"3422","Southeast Asia",1979-11-01 11:00:00,0
"3423","Southeast Asia",1979-12-01 11:00:00,6
"3424","Southeast Asia",1980-01-01 11:00:00,12
"3425","Southeast Asia",1980-02-01 11:00:00,9
"3426","Southeast Asia",1980-03-01 11:00:00,84
"3427","Southeast Asia",1980-04-01 10:00:00,51
"3428","Southeast Asia",1980-05-01 10:00:00,0
"3429","Southeast Asia",1980-06-01 10:00:00,37
"3430","Southeast Asia",1980-08-01 10:00:00,4
"3431","Southeast Asia",1980-09-01 10:00:00,23
"3432","Southeast Asia",1980-10-01 10:00:00,10
"3433","Southeast Asia",1980-12-01 11:00:00,14
"3434","Southeast Asia",1981-01-01 11:00:00,28
"3435","Southeast Asia",1981-02-01 11:00:00,65
"3436","Southeast Asia",1981-03-01 10:00:00,27
"3437","Southeast Asia",1981-04-01 10:00:00,15
"3438","Southeast Asia",1981-05-01 10:00:00,10
"3439","Southeast Asia",1981-06-01 10:00:00,45
"3440","Southeast Asia",1981-07-01 10:00:00,0
"3441","Southeast Asia",1981-08-01 10:00:00,0
"3442","Southeast Asia",1981-09-01 10:00:00,6
"3443","Southeast Asia",1981-10-01 10:00:00,1
"3444","Southeast Asia",1981-11-01 11:00:00,4
"3445","Southeast Asia",1981-12-01 11:00:00,0
"3446","Southeast Asia",1982-01-01 11:00:00,0
"3447","Southeast Asia",1982-02-01 11:00:00,23
"3448","Southeast Asia",1982-05-01 10:00:00,67
"3449","Southeast Asia",1982-06-01 10:00:00,3
"3450","Southeast Asia",1982-07-01 10:00:00,3
"3451","Southeast Asia",1982-08-01 10:00:00,12
"3452","Southeast Asia",1982-09-01 10:00:00,23
"3453","Southeast Asia",1982-12-01 11:00:00,12
"3454","Southeast Asia",1983-01-01 11:00:00,0
"3455","Southeast Asia",1983-02-01 11:00:00,16
"3456","Southeast Asia",1983-03-01 11:00:00,4
