,iyear,country_txt,latitude,longitude,nkill,gname
3817,1991,Turkey,41.106178,28.689863,0,Unknown
3818,1991,Turkey,41.106178,28.689863,0,Unknown
3836,1991,Turkey,41.106178,28.689863,0,Other
3837,1991,Turkey,41.106178,28.689863,0,Other
3838,1991,Turkey,41.106178,28.689863,0,Other
3849,1991,Turkey,41.106178,28.689863,0,Other
3850,1991,Turkey,41.106178,28.689863,0,Other
3851,1991,Turkey,41.106178,28.689863,0,Other
3852,1991,Turkey,41.106178,28.689863,0,Other
3855,1991,Turkey,41.106178,28.689863,0,Unknown
3856,1991,Turkey,41.106178,28.689863,0,Unknown
3862,1991,Turkey,41.106178,28.689863,0,Other
3865,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
3878,1991,Turkey,41.106178,28.689863,1,Other
3879,1991,Turkey,41.106178,28.689863,2,Other
3882,1991,Turkey,41.106178,28.689863,0,Unknown
3899,1991,Turkey,41.106178,28.689863,0,Unknown
3904,1991,Turkey,41.106178,28.689863,0,Unknown
3905,1991,Turkey,41.106178,28.689863,0,Unknown
3908,1991,Turkey,41.106178,28.689863,3,Unknown
3911,1991,Turkey,41.106178,28.689863,1,Other
3920,1991,Turkey,41.106178,28.689863,1,Other
3941,1991,Turkey,41.106178,28.689863,3,Other
3960,1991,Turkey,41.106178,28.689863,0,Unknown
3975,1991,Turkey,41.106178,28.689863,5,Other
3976,1991,Turkey,41.106178,28.689863,3,Other
3981,1991,Turkey,41.106178,28.689863,2,Other
3983,1991,Turkey,41.106178,28.689863,1,Other
3985,1991,Turkey,41.106178,28.689863,0,Other
3986,1991,Turkey,41.106178,28.689863,0,Other
3990,1991,Turkey,41.106178,28.689863,0,Unknown
3991,1991,Turkey,41.106178,28.689863,0,Unknown
3993,1991,Turkey,41.106178,28.689863,0,Unknown
3995,1991,Turkey,41.106178,28.689863,0,Other
3996,1991,Turkey,41.106178,28.689863,2,Unknown
3997,1991,Turkey,41.106178,28.689863,0,Unknown
3998,1991,Turkey,41.106178,28.689863,0,Unknown
3999,1991,Turkey,41.106178,28.689863,0,Unknown
4013,1991,Turkey,41.106178,28.689863,1,Other
4020,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4021,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4022,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4023,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4024,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4033,1991,Turkey,41.106178,28.689863,1,Unknown
4056,1991,Turkey,41.106178,28.689863,0,Other
4057,1991,Turkey,41.106178,28.689863,0,Other
4058,1991,Turkey,41.106178,28.689863,0,Other
4059,1991,Turkey,41.106178,28.689863,0,Unknown
4060,1991,Turkey,41.106178,28.689863,0,Unknown
4061,1991,Turkey,41.106178,28.689863,0,Unknown
4075,1991,Turkey,41.106178,28.689863,1,Other
4077,1991,Turkey,41.106178,28.689863,1,Other
4079,1991,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4080,1991,Turkey,41.106178,28.689863,0,Other
4086,1991,Turkey,41.106178,28.689863,1,Kurdistan Workers' Party (PKK)
4090,1991,Turkey,41.106178,28.689863,0,Unknown
4091,1991,Turkey,41.106178,28.689863,0,Unknown
4092,1991,Turkey,41.106178,28.689863,0,Unknown
4093,1991,Turkey,41.106178,28.689863,0,Unknown
4094,1991,Turkey,41.106178,28.689863,0,Unknown
4095,1991,Turkey,41.106178,28.689863,0,Unknown
4096,1991,Turkey,41.106178,28.689863,0,Unknown
4136,1991,Turkey,41.106178,28.689863,0,Unknown
4149,1991,Turkey,41.106178,28.689863,1,Unknown
4152,1991,Turkey,41.106178,28.689863,0,Unknown
4153,1991,Turkey,41.106178,28.689863,11,Kurdistan Workers' Party (PKK)
4168,1991,Turkey,41.106178,28.689863,0,Other
4177,1992,Turkey,41.106178,28.689863,0,Unknown
4201,1992,Turkey,41.106178,28.689863,2,Kurdistan Workers' Party (PKK)
4202,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4205,1992,Turkey,41.106178,28.689863,1,Unknown
4207,1992,Turkey,41.106178,28.689863,0,Unknown
4210,1992,Turkey,41.106178,28.689863,3,Unknown
4212,1992,Turkey,41.106178,28.689863,3,Other
4218,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4234,1992,Turkey,41.106178,28.689863,1,Kurdistan Workers' Party (PKK)
4241,1992,Turkey,41.106178,28.689863,0,Unknown
4242,1992,Turkey,41.106178,28.689863,0,Unknown
4243,1992,Turkey,41.106178,28.689863,0,Unknown
4244,1992,Turkey,41.106178,28.689863,0,Unknown
4245,1992,Turkey,41.106178,28.689863,0,Unknown
4248,1992,Turkey,41.106178,28.689863,0,Unknown
4254,1992,Turkey,41.106178,28.689863,0,Unknown
4284,1992,Turkey,41.106178,28.689863,1,Other
4285,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4286,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4287,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4288,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4289,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4290,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4291,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4292,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4293,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4294,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4295,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4296,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4297,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4298,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4299,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4300,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4301,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4302,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4303,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4304,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4305,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4306,1992,Turkey,41.106178,28.689863,0,Unknown
4325,1992,Turkey,41.106178,28.689863,0,Other
4326,1992,Turkey,41.106178,28.689863,0,Other
4327,1992,Turkey,41.106178,28.689863,0,Other
4329,1992,Turkey,41.106178,28.689863,0,Unknown
4332,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4337,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4338,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4339,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4340,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4343,1992,Turkey,41.106178,28.689863,2,Other
4350,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4352,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4353,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4356,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4357,1992,Turkey,41.106178,28.689863,0,Unknown
4358,1992,Turkey,41.106178,28.689863,0,Unknown
4359,1992,Turkey,41.106178,28.689863,0,Unknown
4360,1992,Turkey,41.106178,28.689863,0,Unknown
4361,1992,Turkey,41.106178,28.689863,1,Kurdistan Workers' Party (PKK)
4371,1992,Turkey,41.106178,28.689863,1,Other
4384,1992,Turkey,41.106178,28.689863,0,Unknown
4385,1992,Turkey,41.106178,28.689863,0,Unknown
4386,1992,Turkey,41.106178,28.689863,0,Unknown
4387,1992,Turkey,41.106178,28.689863,0,Unknown
4400,1992,Turkey,41.106178,28.689863,0,Unknown
4406,1992,Turkey,41.106178,28.689863,0,Unknown
4407,1992,Turkey,41.106178,28.689863,11,Other
4409,1992,Turkey,41.106178,28.689863,0,Other
4410,1992,Turkey,41.106178,28.689863,0,Unknown
4412,1992,Turkey,41.106178,28.689863,0,Unknown
4413,1992,Turkey,41.106178,28.689863,2,Other
4416,1992,Turkey,41.106178,28.689863,0,Unknown
4417,1992,Turkey,41.106178,28.689863,0,Unknown
4418,1992,Turkey,41.106178,28.689863,0,Unknown
4419,1992,Turkey,41.106178,28.689863,0,Unknown
4420,1992,Turkey,41.106178,28.689863,0,Unknown
4421,1992,Turkey,41.106178,28.689863,0,Unknown
4423,1992,Turkey,41.106178,28.689863,1,Unknown
4427,1992,Turkey,41.106178,28.689863,1,Other
4435,1992,Turkey,41.106178,28.689863,5,Unknown
4436,1992,Turkey,41.106178,28.689863,5,Other
4444,1992,Turkey,41.106178,28.689863,0,Unknown
4446,1992,Turkey,41.106178,28.689863,0,Other
4449,1992,Turkey,41.106178,28.689863,2,Unknown
4450,1992,Turkey,41.106178,28.689863,2,Other
4452,1992,Turkey,41.106178,28.689863,2,Unknown
4453,1992,Turkey,41.106178,28.689863,2,Other
4457,1992,Turkey,41.106178,28.689863,0,Unknown
4458,1992,Turkey,41.106178,28.689863,0,Other
4471,1992,Turkey,41.106178,28.689863,1,Other
4516,1992,Turkey,41.106178,28.689863,0,Other
4538,1992,Turkey,41.106178,28.689863,1,Other
4582,1992,Turkey,41.106178,28.689863,0,Other
4586,1992,Turkey,41.106178,28.689863,0,Unknown
4591,1992,Turkey,41.106178,28.689863,0,Other
4592,1992,Turkey,41.106178,28.689863,0,Other
4593,1992,Turkey,41.106178,28.689863,0,Other
4594,1992,Turkey,41.106178,28.689863,0,Other
4595,1992,Turkey,41.106178,28.689863,0,Other
4599,1992,Turkey,41.106178,28.689863,0,Other
4600,1992,Turkey,41.106178,28.689863,0,Other
4601,1992,Turkey,41.106178,28.689863,0,Other
4602,1992,Turkey,41.106178,28.689863,0,Other
4603,1992,Turkey,41.106178,28.689863,0,Other
4604,1992,Turkey,41.106178,28.689863,0,Other
4607,1992,Turkey,41.106178,28.689863,0,Other
4611,1992,Turkey,41.106178,28.689863,0,Other
4626,1992,Turkey,41.106178,28.689863,0,Other
4627,1992,Turkey,41.106178,28.689863,0,Other
4628,1992,Turkey,41.106178,28.689863,0,Other
4629,1992,Turkey,41.106178,28.689863,0,Other
4630,1992,Turkey,41.106178,28.689863,0,Other
4631,1992,Turkey,41.106178,28.689863,0,Other
4632,1992,Turkey,41.106178,28.689863,0,Other
4633,1992,Turkey,41.106178,28.689863,0,Other
4634,1992,Turkey,41.106178,28.689863,0,Other
4641,1992,Turkey,41.106178,28.689863,1,Other
4665,1992,Turkey,41.106178,28.689863,0,Other
4666,1992,Turkey,41.106178,28.689863,0,Other
4667,1992,Turkey,41.106178,28.689863,0,Other
4677,1992,Turkey,41.106178,28.689863,0,Unknown
4678,1992,Turkey,41.106178,28.689863,0,Unknown
4679,1992,Turkey,41.106178,28.689863,0,Unknown
4709,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4710,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4711,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4713,1992,Turkey,41.106178,28.689863,0,Other
4714,1992,Turkey,41.106178,28.689863,1,Other
4722,1992,Turkey,41.106178,28.689863,21,Kurdistan Workers' Party (PKK)
4727,1992,Turkey,41.106178,28.689863,0,Other
4728,1992,Turkey,41.106178,28.689863,0,Other
4729,1992,Turkey,41.106178,28.689863,0,Other
4730,1992,Turkey,41.106178,28.689863,0,Unknown
4760,1992,Turkey,41.106178,28.689863,0,Unknown
4762,1992,Turkey,41.106178,28.689863,0,Unknown
4785,1992,Turkey,41.106178,28.689863,0,Unknown
4786,1992,Turkey,41.106178,28.689863,0,Unknown
4789,1992,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
4834,1992,Turkey,41.106178,28.689863,0,Unknown
4864,1992,Turkey,41.106178,28.689863,0,Unknown
4865,1992,Turkey,41.106178,28.689863,0,Unknown
4874,1992,Turkey,41.106178,28.689863,2,Other
4904,1992,Turkey,41.106178,28.689863,4,Other
4912,1992,Turkey,41.106178,28.689863,1,Other
4968,1992,Turkey,41.106178,28.689863,0,Other
4969,1992,Turkey,41.106178,28.689863,0,Other
4970,1992,Turkey,41.106178,28.689863,0,Other
4977,1992,Turkey,41.106178,28.689863,1,Unknown
4994,1994,Turkey,41.106178,28.689863,0,Unknown
4995,1994,Turkey,41.106178,28.689863,0,Unknown
5009,1994,Turkey,41.106178,28.689863,0,Unknown
5010,1994,Turkey,41.106178,28.689863,0,Unknown
5012,1994,Turkey,41.106178,28.689863,0,Other
5017,1994,Turkey,41.106178,28.689863,0,Other
5018,1994,Turkey,41.106178,28.689863,0,Other
5019,1994,Turkey,41.106178,28.689863,0,Other
5020,1994,Turkey,41.106178,28.689863,0,Other
5021,1994,Turkey,41.106178,28.689863,0,Other
5022,1994,Turkey,41.106178,28.689863,0,Other
5023,1994,Turkey,41.106178,28.689863,0,Other
5024,1994,Turkey,41.106178,28.689863,0,Other
5025,1994,Turkey,41.106178,28.689863,0,Other
5026,1994,Turkey,41.106178,28.689863,0,Other
5027,1994,Turkey,41.106178,28.689863,0,Other
5028,1994,Turkey,41.106178,28.689863,0,Other
5029,1994,Turkey,41.106178,28.689863,0,Other
5030,1994,Turkey,41.106178,28.689863,0,Other
5031,1994,Turkey,41.106178,28.689863,0,Other
5032,1994,Turkey,41.106178,28.689863,0,Other
5033,1994,Turkey,41.106178,28.689863,0,Other
5034,1994,Turkey,41.106178,28.689863,0,Other
5035,1994,Turkey,41.106178,28.689863,0,Other
5036,1994,Turkey,41.106178,28.689863,0,Other
5041,1994,Turkey,41.106178,28.689863,0,Other
5065,1994,Turkey,41.106178,28.689863,0,Other
5066,1994,Turkey,41.106178,28.689863,2,Unknown
5079,1994,Turkey,41.106178,28.689863,0,Unknown
5099,1994,Turkey,41.106178,28.689863,0,Unknown
5117,1994,Turkey,41.106178,28.689863,1,Other
5121,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5122,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5132,1994,Turkey,41.106178,28.689863,2,Unknown
5136,1994,Turkey,41.106178,28.689863,2,Unknown
5137,1994,Turkey,41.106178,28.689863,0,Unknown
5145,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5151,1994,Turkey,41.106178,28.689863,2,Kurdistan Workers' Party (PKK)
5198,1994,Turkey,41.106178,28.689863,0,Unknown
5208,1994,Turkey,41.106178,28.689863,0,Unknown
5210,1994,Turkey,41.106178,28.689863,0,Unknown
5211,1994,Turkey,41.106178,28.689863,0,Unknown
5212,1994,Turkey,41.106178,28.689863,0,Unknown
5214,1994,Turkey,41.106178,28.689863,0,Unknown
5215,1994,Turkey,41.106178,28.689863,0,Unknown
5234,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5245,1994,Turkey,41.106178,28.689863,0,Other
5250,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5253,1994,Turkey,41.106178,28.689863,0,Other
5269,1994,Turkey,41.106178,28.689863,0,Unknown
5278,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5281,1994,Turkey,41.106178,28.689863,0,Unknown
5283,1994,Turkey,41.106178,28.689863,5,Unknown
5287,1994,Turkey,41.106178,28.689863,0,Unknown
5294,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5295,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5296,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5297,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5298,1994,Turkey,41.106178,28.689863,1,Kurdistan Workers' Party (PKK)
5302,1994,Turkey,41.106178,28.689863,0,Unknown
5303,1994,Turkey,41.106178,28.689863,0,Unknown
5311,1994,Turkey,41.106178,28.689863,0,Other
5312,1994,Turkey,41.106178,28.689863,0,Other
5320,1994,Turkey,41.106178,28.689863,0,Unknown
5332,1994,Turkey,41.106178,28.689863,1,Kurdistan Workers' Party (PKK)
5338,1994,Turkey,41.106178,28.689863,0,Unknown
5341,1994,Turkey,41.106178,28.689863,0,Unknown
5344,1994,Turkey,41.106178,28.689863,3,Unknown
5345,1994,Turkey,41.106178,28.689863,0,Unknown
5357,1994,Turkey,41.106178,28.689863,0,Other
5371,1994,Turkey,41.106178,28.689863,0,Other
5396,1994,Turkey,41.106178,28.689863,1,Other
5397,1994,Turkey,41.106178,28.689863,1,Other
5398,1994,Turkey,41.106178,28.689863,0,Unknown
5400,1994,Turkey,41.106178,28.689863,3,Other
5421,1994,Turkey,41.106178,28.689863,0,Unknown
5428,1994,Turkey,41.106178,28.689863,0,Unknown
5429,1994,Turkey,41.106178,28.689863,0,Unknown
5449,1994,Turkey,41.106178,28.689863,0,Unknown
5466,1994,Turkey,41.106178,28.689863,0,Other
5472,1994,Turkey,41.106178,28.689863,2,Unknown
5501,1994,Turkey,41.106178,28.689863,0,Kurdistan Workers' Party (PKK)
5507,1994,Turkey,41.106178,28.689863,1,Unknown
5508,1994,Turkey,41.106178,28.689863,0,Unknown
5553,1994,Turkey,41.106178,28.689863,0,Unknown
5573,1994,Turkey,41.106178,28.689863,0,Unknown
5575,1994,Turkey,41.106178,28.689863,1,Unknown
5578,1994,Turkey,41.106178,28.689863,0,Unknown
5579,1994,Turkey,41.106178,28.689863,0,Unknown
5580,1994,Turkey,41.106178,28.689863,1,Other
5582,1995,Turkey,41.106178,28.689863,0,Unknown
5586,1995,Turkey,41.106178,28.689863,0,Unknown
5588,1995,Turkey,41.106178,28.689863,0,Unknown
5589,1995,Turkey,41.106178,28.689863,0,Unknown
5597,1995,Turkey,41.106178,28.689863,2,Kurdistan Workers' Party (PKK)
5602,1995,Turkey,41.106178,28.689863,1,Unknown
5604,1995,Turkey,41.106178,28.689863,0,Unknown
5616,1995,Turkey,41.106178,28.689863,1,Unknown
5617,1995,Turkey,41.106178,28.689863,0,Unknown
5618,1995,Turkey,41.106178,28.689863,0,Unknown
5633,1995,Turkey,41.106178,28.689863,0,Unknown
5645,1995,Turkey,41.106178,28.689863,0,Unknown
5646,1995,Turkey,41.106178,28.689863,0,Unknown
5649,1995,Turkey,41.106178,28.689863,0,Unknown
5650,1995,Turkey,41.106178,28.689863,0,Unknown
5651,1995,Turkey,41.106178,28.689863,0,Unknown
5657,1995,Turkey,41.106178,28.689863,0,Other
5658,1995,Turkey,41.106178,28.689863,0,Other
5659,1995,Turkey,41.106178,28.689863,0,Other
5660,1995,Turkey,41.106178,28.689863,0,Other
5661,1995,Turkey,41.106178,28.689863,0,Other
5703,1995,Turkey,41.106178,28.689863,0,Unknown
5726,1995,Turkey,41.106178,28.689863,2,Unknown
5727,1995,Turkey,41.106178,28.689863,0,Unknown
5728,1995,Turkey,41.106178,28.689863,0,Unknown
5729,1995,Turkey,41.106178,28.689863,0,Unknown
5730,1995,Turkey,41.106178,28.689863,0,Unknown
5731,1995,Turkey,41.106178,28.689863,0,Unknown
5732,1995,Turkey,41.106178,28.689863,0,Unknown
5734,1995,Turkey,41.106178,28.689863,0,Unknown
5735,1995,Turkey,41.106178,28.689863,0,Unknown
5736,1995,Turkey,41.106178,28.689863,0,Unknown
5737,1995,Turkey,41.106178,28.689863,0,Unknown
5738,1995,Turkey,41.106178,28.689863,0,Unknown
5744,1995,Turkey,41.106178,28.689863,0,Unknown
5745,1995,Turkey,41.106178,28.689863,0,Unknown
5746,1995,Turkey,41.106178,28.689863,0,Unknown
5747,1995,Turkey,41.106178,28.689863,0,Unknown
5753,1995,Turkey,41.106178,28.689863,0,Unknown
5754,1995,Turkey,41.106178,28.689863,0,Unknown
5775,1995,Turkey,41.106178,28.689863,0,Unknown
5786,1995,Turkey,41.106178,28.689863,1,Unknown
5788,1995,Turkey,41.106178,28.689863,0,Unknown
5789,1995,Turkey,41.106178,28.689863,0,Unknown
5790,1995,Turkey,41.106178,28.689863,0,Unknown
5791,1995,Turkey,41.106178,28.689863,0,Unknown
5792,1995,Turkey,41.106178,28.689863,0,Unknown
5793,1995,Turkey,41.106178,28.689863,0,Unknown
5798,1995,Turkey,41.106178,28.689863,3,Kurdistan Workers' Party (PKK)
5815,1995,Turkey,41.106178,28.689863,1,Unknown
5880,1995,Turkey,41.106178,28.689863,1,Unknown
5882,1995,Turkey,41.106178,28.689863,0,Unknown
5948,1995,Turkey,41.106178,28.689863,0,Unknown
5949,1995,Turkey,41.106178,28.689863,0,Unknown
5958,1995,Turkey,41.106178,28.689863,2,Other
6073,1995,Turkey,41.106178,28.689863,0,Other
6076,1995,Turkey,41.106178,28.689863,1,Other
6088,1995,Turkey,41.106178,28.689863,0,Unknown
6093,1995,Turkey,41.106178,28.689863,0,Other
6096,1995,Turkey,41.106178,28.689863,1,Unknown
6104,1995,Turkey,41.106178,28.689863,0,Other
6122,1995,Turkey,41.106178,28.689863,0,Unknown
6123,1995,Turkey,41.106178,28.689863,0,Unknown
6177,1995,Turkey,41.106178,28.689863,0,Unknown
6184,1995,Turkey,41.106178,28.689863,2,Other
6185,1995,Turkey,41.106178,28.689863,0,Unknown
6186,1995,Turkey,41.106178,28.689863,0,Unknown
6256,1995,Turkey,41.106178,28.689863,0,Unknown
6257,1995,Turkey,41.106178,28.689863,0,Unknown
6288,1995,Turkey,41.106178,28.689863,1,Unknown
6292,1995,Turkey,41.106178,28.689863,1,Unknown
6313,1995,Turkey,41.106178,28.689863,1,Unknown
6314,1995,Turkey,41.106178,28.689863,0,Unknown
6385,1995,Turkey,41.106178,28.689863,1,Unknown
6387,1995,Turkey,41.106178,28.689863,0,Unknown
6388,1995,Turkey,41.106178,28.689863,0,Unknown
6441,1995,Turkey,41.106178,28.689863,0,Unknown
6444,1995,Turkey,41.106178,28.689863,1,Unknown
6446,1995,Turkey,41.106178,28.689863,0,Unknown
6450,1995,Turkey,41.106178,28.689863,2,Unknown
6452,1995,Turkey,41.106178,28.689863,1,Unknown
6456,1995,Turkey,41.106178,28.689863,0,Unknown
6459,1995,Turkey,41.106178,28.689863,0,Unknown
6470,1995,Turkey,41.106178,28.689863,0,Unknown
6474,1995,Turkey,41.106178,28.689863,1,Unknown
6520,1996,Turkey,41.106178,28.689863,3,Other
6557,1996,Turkey,41.106178,28.689863,1,Unknown
6601,1996,Turkey,41.106178,28.689863,0,Unknown
6602,1996,Turkey,41.106178,28.689863,0,Unknown
6604,1996,Turkey,41.106178,28.689863,0,Unknown
6617,1996,Turkey,41.106178,28.689863,1,Unknown
6628,1996,Turkey,41.106178,28.689863,5,Unknown
6632,1996,Turkey,41.106178,28.689863,1,Other
6639,1996,Turkey,41.106178,28.689863,0,Unknown
6640,1996,Turkey,41.106178,28.689863,0,Unknown
6662,1996,Turkey,41.106178,28.689863,0,Unknown
6677,1996,Turkey,41.106178,28.689863,0,Other
